    33    71    83    90    98    74    87    92    80    89    17    72    98    23    70    43    38    11    26    16    11    49    52    96    15    30    28    40    43    16    21    22    84    11    20    62    47    56    18    96    10    31    79    19    22    49    96     1    80    63    70    26    70    78    10    26    15    28    83    46    96    34    99    32    60    12    28    68     6    91    56    63    70    61    10    58    41    13    29    76     6    39    94    10    56    96    17    47    30    14    87    10     1    77    83    23    20    32    89    84    44    69     4    78    63     1    39    49    54     3    54    85    36    26    23    94     9     9    63    10    30     5    43     7    51     3    85    71    28    67    30    44    87    72    88     4    68    29    57    11    27    39    66    26    29    73    75    94    56    45    48    27    56    20    11    62     1    19    34    98    27    93    63    29    16    33    32    79    43    98    82    35    85    79    88     8    90    17    58     6    41    18    46    36    92    83    62    10    39    98    57    10    51    63    77    47    90     1     9    32
    64    27    35    55    42    96     9    71    57    40    70    20    23     6    18    35    13    72    74    60    78     6    21    61    11    57     2    22    96    92    70    21    74    80    60    47     7    63    56    51    70    73    59    77    84    66     2    21    51    15    60    65    77    10    10    46    16    54    57    10    39    14    70     1    66    65    73     2    64    50    31     1    59    77     2    89    19    19    14    81    69    86    82    50    59    40    51     7    85    20    92     7    24    81     8    31    91     3     2    52    25     2    75    95    13    67    14    17    85    97     7     5    86    38    98     9    76    40    69    94    65    14    95    59    23    11    63    18    82    57    46     1    20    35    37    33    97    60    32     3    39    59     8    81     7    41    73     5    92    49    64    39     1    37    16    16    51    31    20    39    45    41    57    60    63    10    60    46    88    46    59    52    92    29    95    63    80    19    96    21    74    74    76    64    60    24    24     7    14    55    17    60     1    31    10    99    58    99    59    72
    65    40    88     1    86    73    37    78    48    27    26    29    78    86    54    65    44     1    86    53     5    82    87    80    13    81     5    23    46    93    16    10    84    72    25    53    12    83     3    46    72    85    83    40    60     1    45    96    37    81    32    70    12    72    38    81    21     1    24    90    55    62    32    25    78    55     1     9    10    96    35    38    11    34    81    89    55    72     6    25    69     1    51    15    49    87    86    13    15    27     5    86     1     2    53    36    29     6    87    85    83    53    64    77    72    56    65     1    70    56    34    76     1    37     2    43    26     4    95    31    87    16     6    41    55    52    71     2    82    24    31    42    62    34    79    18     6    73    20    51    40    52    78    91    90    73    69     9    46    34     5    90    96    45    24    79    33    17    13    31    51    87    97    99    30    88    58    48    84    64    95     1    21    74    34     1     3    41    99    70    11    68    46    73    60    34    37    93    35    49     7     2    48    72    77    65    34    70    35    63
    17     6    36    19    75    80     7    39     5    55    32    64    52    63    39    77    89     8    54    49    16    12    97    21    33    54    14    53    11    14     1    11    78    44    60    94    50    80    33     2    26    64     1    71    12    40    30    63    26    12    15    37    33    69    44    84     1    63    48    68    26    27    59    75    92    16    90    69    66    68    51    65     8    18    45    81    22     1    78    60    22    15    61    10    67    19    58    61    97     1     4     2    34    84    23    12    34    41    36    55    33    72    33    29    93    87    34    60    94    67    98    74    98     1    98    13     2    39    79    24    22     1    90    29    55    92    96    74    35    69    66    63    13    34    54    90    63    61    57    94    97    17     8    42    68    77    72    74    83    86    54    97    72    28    26    25     7    89    66    15    97    24     5    64    83    98    74    67     3    28     4    57     2    63     1     4    68    85    29    85    71    81    80    99    71    90    64    94    73    79    64    81    74    21    57    67    51    58    38    98
    67    94    87    31    14    33    52    46    48    42    40     2    10     4     8    73    37    21    61    81    92    90    57    27    50     6    21    45    16    41    16    82    56    85    19    76    73    28     4     2     2    41    86    32    43    27     7    81    48    69    60    89    15    35    46     1    77    44    58    83     1    29    56     8    54    31    61    18    84    12     5    52    34    32    99     1    90    33    67    27    65    40    73    50     9     3    26    25    39    91    52    34    69    72    76    22    12    52    30    44    62    30    39    11    61    97    12    38    59     1    59     6    14    23    59    72    88    86     1     3    18    90     9    43    51    78    13    24     3    54    73    61    80    80    38    95    91     1    64    55     1     2    37    12    94    93     5    28    71    85    81    15    50    93    59    57    75    85    26    40    72    44    14    48    87    13    78    70    22    67    82    25    42    89    92    46    24    52    92    27     1    51    25    52    24    57    90    16    80    41    12    61    79    54    61    25    81    83    21    81
    16    86     9    17    28    20    39     8    99    89    80    42    88    91    49    94    97     7    59     6    43    38     6    75    11    70    29     1    25    60    68    37    88    41    69    71    94    89    57     1     4    71    78     1    13    94    24    63    95    75    61    25    39    56     9    56    70    20     2    23    56    19    20     5    20    95    18    20    93    28    74    40    16    91    69    33    68    95    12     2    20    11    80    12    90     3     1    76    69    96    42    38    11     1    88    44     2    31    46    12     4    51     5    95    99     1    20    53    68    93    23    98    29    30    77    17    99    48     3    55    25    65    58    32    12    76    28    92    13     2    87    52    90    19     1     7    22    52    12    88    43    85    50    59    14    91    98    13    97    15    78    18     4     6    76    67    96    77    12    65    61    30    24    70    61    84    79    93    77    88    11    87    23    80    77    26    19    71    98    88    20    24    90    86    45    80    26    54    69    86    67    66    41    54    82    71    30     2    50    45
    42    79    75    49    33    23    77    29    96    85    20    45    89     1    10    75    54    61    27    54    92    54    89    92    92    33    99    53    40    85    58    21    95    66    53     1    18    18    80    36     9    76    36    89    49    33    43    97    30    18    71    89    95    95    99    70    51    43     1    70    97    53     2    98    85    30    63    79    11    53    90     1    15    29    81    62    32    21     4    47    93    62     3    63    62    49    29    55    34    38    75    94    14    24    16    18    77    88    72    23    89    89    41    49    88    73    86     1    85    42     3    16     9    79    79    27     5    10    52    75    76    82     7    53    10    36    18    79    98    50    57    38    72    95    68    69    76    73    76    54     1    13     7    92    15    15    39    32    83    90    79    88    26    40    55    43    96    81    46    55    69    18    41    84    49    47    78    66    73    91    23    80    86     7    81    78    94    23     1     1    48    57    63    71     3     1    66     4     3    54    34     3    58    73    45     1    23    84    30    36
     2    83    42    60    83    78    17    10    35    20     2     8    68     7    40    47    97    42    49    16    98    77    24    59    74    69    84    15    78    47    66    56     1     9    29    32    63    97    22    73     1    39     1    50    26    73    68     1    55    88    90    90    60    54    36    91    30    61    27     9    44    68    81    52     1    26    50    57     2    79    51    33    24    36    55    30    43    23     1    83    70    49    97    83    48    28    58     1    26     5     5    37    88    50    13    76    68    78     6    28    14    29    34    72    20    62    67    87    37    99    65     9    46    59    50    38    97    61     1    61    35    42    81     1    79    16     3    52     5    10    11    86    64    17    76    29    49    93    80    71    93    86    82    52    75    70    55    56    35    10    18    19    91    73    95     6    71     1     2    62    79    66    14    96    84    44    80    16    21    75    32    10    97    21     6    87    39    48    94    25    46    34    85    54    88    58    33    64    58    47     3    47    75    82    63    24    78    44    92    53
    20    38    70    66    38    75    92    82    35    86     6    38    29    91    66    36    55    62    22    20    11    80    33    67    46    38    29    55     1     5    59    85    49    66    29    38    28     2    65    30    95    29     1    79    44    36    56    74    47     8    53    65    18    39     1    92    44    88    49    63    43    17     5    17    59    44    75    89     3    16    74    26    17    38    42    45    45    28    12    42    83    55    87    48    89     1    85     1    91    26     2    65    18    34    21    11    80    98    57    40    70    67    88    86    20    16    19    55     8    96     1    51    10    23    39    77    52    82    43    67    18    99     1    44    44    92    34    75    24     3    32    51    55     2    23     1    98    38    64     2    68     3     4    76    78    64    29    42    24    88    95    71    19    19    15    36    80    31    29    89    79    33    37    68    24    73    37    73    54    25    97    38    58    29    11    89    35    93    28    38    19    25    86    57    71    74    73     1     7    14    81    89     1    13    25     1    93    39     1    70
    84    29    94    53    36    72    80    49    91    36    75    66    91    93    79    58    91     7    91    92    88    73    34    88    85    77    70    91    65    86    90    91    52    38    80    93    53    22    81    22    67    76     1    54    84    12    68    65    28    27    29     2    99    45    71    10    15    99    80    23    55    53    96    25    93    13    85    80    61    69    20    32     5    54    36    19    56     5    52    46    55    26    15    98    65    11    59    80    53    87    26    47    83    96    29    54    37    87    84    49    74    90    55    20     1    23    71    23    37    71    59    96    51    96     1    36     1    38     1    16    31    54    40    67    30    89    55    18    88    41    34    95    74    14    35    66    39    24    61    29    54    26    92     1     1    57    87    83    46    59    20    94    69    22    49    22    44    10    45    25    23    30    45    95    85    22    69    65    59     5    88    32    18    85     8    36    82     4     5    28    27    21    90    92    76     1    92    24    10    22    20    28    81    95    56    82    34    96    66    54
