    30    75    88    78    72    16    88    63    34    24    10    47    13    25    39    18    75    18    42    16     9    71    20    86    72    63    63     9    14    75    86    89    54    25     5    50    63     9    37    26     6    85    50    16    27    78     1    74    18    80    40     4    56    35    48    49    33    21     8    57    27    38    46    76    25    27    78    79    61    51    25    60    26    68    51    43    51    10     1    31    24    57    15    28    39    74    77    80    81    52    37    41    83    56    35    51    46    69    81     8    61     1    50    72    54     7    55    15    60     2    75    61    46    82     1    34     4    13    64     9     2    72    41    32    73    30    63    43    19    66    33    73    31    77    23     1    53    88    26    63    24    62    87    66    25     2    33    40    15    85     2    55     2    26    61    15    34    38    41     8    53    53    81    60    55    85    21    88     5    53    61    72    47    38    31    22    28    57     2    33    17    49    69    27    45    46    87    48    88    86     3    75    72    38     2    75    24    34    79    60
    58    32    38     8    51    63    21    16    12    67    70    19    10     2    87    63    66    54     7    50    63    53    75     2    46    54    69     9    14    52    35    63    60    66    57    28    53     2    17    12    62    73    53    46    76    82    21     7    82     2    22    67    12    13    76     6    78    88    68    62    58    86    20    56    74    41    18    33    87    28    35     7     6    66    83    58     1    14    46    18    40    51    56    54    79    53    83    85    72    86    67    68    54    22    13    15     1     9    52    53    40     7    83    67    55     2    80    12    35    81    23    79    40    85    28    78    89    52    81    21    47    23    89    26     7    17    12    71     3    55     2    43     7    31    35    80     7    76     9    28    44    62    85    36    79    76    56    84    68    29    34    64    80    82    63     1    18    43    86     5    27    34    15    80    30    12    63    64    26    10    53    13    51     5    62    55    73    81     1    71    23    71    83    30    51    31    13    85    83     1    36    69     7    68    45     1    89    66    72    84
    58    79    77    33    43    23    70    49    39    77     4    78    12     4    41    15    75    23    11     3    65    75    54    40    33    28    11    34    19    22    50    29    70     1     9    32    10    73    50     5    62    45    44    77    14     5     1    47    26    78    74    57    64    59    63    30     1     2    24    85    78     6    50    64    74    28    56    71     5    18    36    70    81    62    41     5    87    22    30    12    46    87    27    53    75    85    19    31     2    89    10    41    54    33    31     6    43    70    31    32    44    85    70    76     1    14    69    20    89    68    44    47    30    81    36     3    22    82    63    10    15    34    67    39    13     1    19    66     7    36     1    68    71     8    57    78    37    70    72    42    43    60    80    31    61    24    29    23    69    25    82    13    88    10    87    44    20    63    11    63    51    34    68     2    45    83    28    17     1    34    11    15     8    57    89    70    78    38    37     6     1    31    34    44     7    58    72    69    86    85    49    87    56     7    30    18    33    59     8    34
    15    32    67     6     5    29    46    35    80    48    14    87    30    12    10     1    71    54    45    30    23     1    11    27    23    14    30    40     1    43    23    53    82    81    59    46     7    40    20    70    20    55    60    52    87     3    31    21    31    32    29    30    84    31    84    88    88    88     2    71    20    81    49    86    32    59    11    48    57    51    88     8    61    65    75    49    65    24     7    59    87     4    75    67     3     3     2     1    61    26    64    72    63    58    66    58    66    51    46    34    45    38    68     1    46    69    22    47    33    79    27    32    73    32     3    40    13    88    88    44    33    53    46    53    31    82    49    11     4    38     3    53    37    36    21    55    74    29    54    28    53    14    55    34    68    15    84    10    58    37    21    70    83    87     7    20     9    47    33    43    82    20     7     2     6    62    23    25    66    41    55    28    61    29    65    58    46    38    23    73    10    89    46     6    89    71    17    85    81    25    88    40    44    51    49    37    83    47    43     1
    60    79    13    47    43    36     9     8    33    55    83    51    45    19    14    14    50    17    65     4     2    77    39     6    43    54    14    42    69    52     1    50    49    55    76     5    31    89    81    60    58    66     8    24    35    47    62    68    11    27    56    35    55    11    53    53    13    53    79     1    16     8    46    12     2    66    72    34    82    58     1    33    85     5    64    73    45    53    67    23    65    12    79    70    20    73    38    82    21    83     1    22    22    81    72    11    71    55    73    19    86    72    61    83    23    56    36    67    73    42    15    78    80    26     1    27    11    22    66    76    48     4    57    27    53     1    71     6    42    28    12    89    10    25    34    16    30    78    75    67    46    22    21    83    68    41    15    33    12    42    83    50    25    67     7    83    63    42    36     1    79    55    56    85    46    55    11    89    25    18    54    25    18    42    43    45    44    20    12    81    84    88     1    78    85    70    53    48    56    58     8     6    31    72    74    38    19    46    44    52
    15     8    25    35    89    72    79    44    87    53    39     5    10    26    23    62    80    62    85    51     3    70    12    21    86    55    35     8    63     2    50    18    18    16    84    67    15    62    61    11    18    72    81     1    62    38    10    80     1    41     4     5    89    18    62    20    26    70    89     3    23    52    11    25    12    78    81     1    20    11    38    45    12    88    87    70     4    68    86    11    54    22    54    71    69    10    20    69    17    88    18    81    41    23    62    60    37    73    27    45    49    87     1    62     1    41    76    14     1    62    19    44    28     9    86    77    36    66    47    71    61    30    17     7    70    34    11    78    16    33    32     4    74    48    13    45    83    61    63    82    72     1    16    53    17    50    85    69     1    84    52    50    74    36     2     1    77    31    47    27    40    36    16     5    27     1    15    58    22    33    36     3    78     1    63    53    50     1    28    87    45    65    26    62     9     7     2    28     3    58    39    49     2    22    74     9    10    45    37    45
    37    67    30    70    86    18    80     9    49    24    83    80    83    89    36    52    86    48    16    72     8    32    44    39    27    64    85    89    45     1    87     1    76    57    10    81    13    73    28     3    83     3    56    26    31    67    12    14    69    65    80    37    79    77    76     2     8    71     4    47    68     6     9    16    88    51    64    61    68    68     1     6    13    35    74    71    24    50    86    41    62    36    44    70    65    20    78    73    85     1    43    56     3    59     2    30    52    40    21    27    60    30    83    31    66    43     6    67     2    84    39    53    64    59    13    69    25    62    32     7    64    28    64    52    10    43     5     1    81    45    30     4    49    81    61    60    80    16    88    22     7    22     2     1    16    45    88    64    78    28    77    78    27    38    11    75    18    85    34    40     1    21    31    79     1    81    13    64    50    88    23    49    85    51    79    61    35    65    67    55    45    64    62     6    52    67    73    69    27    16     1    86     1    70    49     9    80    32    72    88
     1    37    74    15    31     1    61    36    87    44    88    22    67    76    70    59     1    26    57    20     1     1    23    61    50    81    54    33    27    24    40    73     1    45     2    46    22    50    38     1    63    87    43    52    23     5    79    12    61     6    12    30    18    60    34    59    41    45    87     1    32    73    71     2     5    10    58    68    44    72    84    74    67    50    32    16    82    86    64     2    71    13    75    72    19    28    87     6    35    85    41    77    79    29    52     2    68    56    71    83    21    87    22    57    88    72    47    61    36    31    51    87    42    32    15    25    85    53     1    61    38    36    76    84     4    28    45    36    78    72     1    27    17     4    85    31     1    32    47    52    83    27    47    34     9    71    79     5    24     2    77    62    46    64    10     2    74    36     9    46    38    73    64    21    59    65    83     1    73    35    12    80    18    81    87    88    69    79    17    10    21    87    30    61    38    37    19    83     9    31     6    85    46    59    13    44    56    68    62    85
    18    63    34    83    32     6    26    59    50    20     9    30    41    26     1    53    44    26    25    59    86     1    40    50    42    47    16     1    39    44    39     4    53    68     2    66    15    38    40    11    74    78    80    76    82     2    16    19    72    51    63    79    18    17     7     1     9    35    47    39    16     1    39    31    21    28    49    20    88    58    61     3    70    26    22    85    17    14    72    26    71    33    22    33    48    87    52    10    32    25    17    77    64    66     6    73     1    22    83     1     2    10     2    67    52    27    65    72     3     1    72    39    23    52    59    76     5    57     1    51     9     9     1    53    73    40    59    31    41    46    83    66     4    22    49    52    61    10    31    75    87    61    61    48    73    69    17    30    14    48    56    72    22    37    61    54    89    37    64    14    46    72    45    21    78    69     7    60    37    23    85    58    37    85    26    57    25    58    83    47    16    32    43    60    72    78    57    27    66    37    47    14    86     3    38    83    59     5    75    77
    75    85    33    72    82    68    82    71    82    81    79    31    77    63    59    81    47    72    47    73    61     1    75    61    25    26    89    64    13    72    49    86    84    76    55    18     5    32    51    47    49    13    58    53    48    23    74    26    33    75    66    49     1    64    34    53    46     1     1     1    27    36    27    49    79    31    66    32    35    55    48    82     1    78    41    18    62    44    39    41    21    40    76    62    53    79    16     7    74     5    25    81    69    82     9    18    73    50    31    59    76    75    21    20    15    89    82    11    14    66     9     1    11    74    82    87    42    73    75     1    47    44     1    12    44    46    78    12    17    51    22     2    34    62     1    89    74    19    17     5    37    38    33    28    85    32    58    24    15     7    28    59    66     3     6    11    20    75     6    42    38    60    77    58    89     1    12    42    63    33    50    35    69     3    81    81    69    69     2    79    46    68    46    81    29    52     2    81    43    68    33    73    82    41    26    44    63     2    18    88
