    33    83    98    87    80    17    98    70    38    26    11    52    15    28    43    21    84    20    47    18    10    79    22    96    80    70    70    10    15    83    96    99    60    28     6    56    70    10    41    29     6    94    56    17    30    87     1    83    20    89    44     4    63    39    54    54    36    23     9    63    30    43    51    85    28    30    87    88    68    57    27    66    29    75    56    48    56    11     1    34    27    63    16    32    43    82    85    88    90    58    41    46    92    62    39    57    51    77    90     9
    64    35    42     9    57    70    23    18    13    74    78    21    11     2    96    70    74    60     7    56    70    59    84     2    51    60    77    10    16    57    39    70    66    73    64    31    59     2    19    14    69    82    59    51    85    92    24     8    91     2    25    75    13    14    85     7    86    98    76    69    65    95    23    63    82    46    20    37    97    32    39     8     7    73    92    64     1    16    51    20    45    57    63    60    88    59    92    95    80    96    74    76    60    24    14    17     1    10    58    59
    65    88    86    37    48    26    78    54    44    86     5    87    13     5    46    16    84    25    12     3    72    83    60    45    37    32    12    38    21    24    55    32    78     1    10    35    11    81    55     6    69    51    49    86    15     5     1    53    29    87    83    64    72    65    70    34     1     2    26    95    87     6    55    71    82    31    62    79     6    20    40    78    90    69    46     5    96    24    33    13    51    97    30    58    84    95    21    34     3    99    11    46    60    37    35     7    48    77    34    35
    17    36    75     7     5    32    52    39    89    54    16    97    33    14    11     1    78    60    50    33    26     1    12    30    26    15    33    44     1    48    26    59    92    90    66    51     8    45    22    78    22    61    67    58    97     4    34    23    34    36    33    33    93    34    94    98    98    98     2    79    22    90    55    96    35    66    13    54    63    57    97     8    68    72    83    54    72    26     7    66    97     5    83    74     3     4     2     1    68    29    71    80    71    64    73    64    74    57    51    38
    67    87    14    52    48    40    10     8    37    61    92    57    50    21    16    16    56    19    73     4     2    86    43     7    48    60    15    46    77    58     1    56    54    61    84     5    34    99    90    67    65    73     9    26    39    52    69    76    12    30    62    39    61    12    59    59    14    59    88     1    18     9    51    13     3    73    80    38    91    64     1    37    94     5    71    81    50    59    75    26    72    14    87    78    22    82    42    92    24    92     1    25    24    90    80    12    79    61    81    21
    16     9    28    39    99    80    88    49    97    59    43     6    11    29    25    68    88    69    94    57     4    78    13    24    95    61    39     9    70     2    56    20    20    18    93    74    16    69    68    12    20    80    90     1    69    42    11    88     2    46     4     5    99    20    68    23    29    77    99     3    25    58    12    28    13    87    90     1    22    12    43    50    14    98    97    78     4    76    96    12    61    24    61    79    77    11    23    77    19    98    20    90    45    26    69    67    41    82    30    50
    42    75    33    77    96    20    89    10    54    27    92    89    92    99    40    58    95    53    18    80     9    36    49    43    30    71    95    99    51     1    97     2    85    63    11    90    15    81    32     4    93     3    62    29    34    75    14    16    77    72    89    41    88    86    85     3     9    79     5    52    76     7    10    18    98    57    72    68    76    76     1     7    15    39    83    79    26    55    96    46    69    41    49    78    73    23    86    81    94     1    48    63     3    66     3    34    58    45    23    30
     2    42    83    17    35     2    68    40    97    49    98    24    74    84    78    66     1    29    63    22     1     1    26    68    55    90    60    36    30    27    44    81     1    50     2    51    24    55    43     1    70    97    48    58    26     5    88    13    68     6    14    34    20    67    37    65    46    50    97     1    35    81    79     3     5    11    64    76    49    80    93    82    75    55    35    18    91    95    71     2    79    14    84    80    21    32    97     6    39    94    46    85    88    33    58     3    75    63    78    92
    20    70    38    92    35     6    29    66    55    22    11    33    46    29     1    59    49    29    28    65    95     1    44    56    47    53    18     1    44    49    43     5    59    75     3    74    17    42    45    12    83    87    89    85    91     2    18    21    80    57    70    88    20    19     8     1    10    39    52    43    18     1    44    34    24    32    55    23    98    64    68     4    78    29    24    95    19    15    80    29    79    37    24    37    54    97    58    11    35    28    19    86    71    73     7    81     1    25    93     1
    84    94    36    80    91    75    91    79    91    91    88    34    85    70    65    90    52    80    53    81    67     1    84    68    28    29    99    71    15    80    55    96    93    85    61    20     5    36    56    52    55    15    65    59    53    26    83    29    37    84    74    55     1    71    37    59    51     1     1     1    31    40    30    55    88    34    74    35    39    61    54    92     1    87    46    20    69    49    44    45    23    45    85    69    59    88    18     8    82     5    27    90    76    92    10    20    81    56    34    66
