    14    17    42    32    64    45    14    46    53    19
    15    58    43    30    14    64    54    24    31    57
    15    59    50    59    47    67    34    40    14    21
    42    28    31    34    61    27    57    27    67    31
    57    16    50    19    67    16    23    29    49    44
    62    62    62    19    62    60    22    30    42    15
    40    65    65    51    59    48    60    63    18    17
    37    45    64    16    16    33    23    22    16    64
    67    20    40    29    22    66    54    21    15    65
    48    36    14    55    22    58    23    49    36    52
    42    19    60    40    14    30    60    14    40    36
    47    65    15    65    65    34    15    33    49    42
    50    58    31    49    37    57    25    23    62    63
    14    50    55    43    28    46    14    25    22    18
    37    54    22    43    40    14    65    36    18    52
    59    14    54    28    48    52    19    56    58    40
    59    67    60    65    30    63    35    56    24    50
    61    47    37    25    44    35    54    29    26    21
    31    66    34    42    24    18    16    59    37    62
    30    26    14    61    66    47    27    26    58    52
    47    20    14    28    61    14    44    60    36    15
    49    64    51    48    14    55    44    52    67    15
    18    42    60    60    42    53    61    14    30    31
    67    54    25    14    46    64    40    40    46    46
    56    32    67    45    17    49    56    14    43    65
    57    19    32    16    22    57    19    67    26    50
    46    65    49    49    20    50    27    58    16    40
    34    67    42    65    25    25    21    36    40    26
    26    14    60    14    22    31    63    62    44    36
    36    18    63    14    50    35    19    23    53    58
    19    54    14    46    23    48    51    48    31    64
    35    60    14    41    16    15    21    35    43    25
    65    18    27    35    54    52    23    50    24    16
    14    59    48    33    40    44    67    27    44    48
    43    14    63    59    40    19    14    47    58    42
    44    49    14    62    56    41    59    57    52    14
    42    46    16    21    43    41    54    67    14    61
    31    44    62    37    27    65    20    61    58    20
    33    27    16    23    67    34    17    45    60    50
    40    14    47    19    31    20    35    33    45    15
    33    54    19    34    53    19    22    59    45    20
    26    31    28    19    27    54    59    67    41    16
    43    18    57    29    46    66    34    34    49    19
    17    33    28    31    18    52    64    61    49    14
    66    56    53    21    14    56    64    22    16    47
    33    36    17    16    36    18    16    22    18    20
    25    14    30    67    65    50    27    64    62    58
    14    20    14    55    34    66    32    58    37    61
    57    37    60    45    44    28    30    54    45    57
    37    20    57    53    20    45    31    25    25    52
    48    42    36    54    48    32    20    14    56    23
    54    43    64    58    58    41    28    33    22    41
    48    16    25    26    19    67    19    66    64    34
    27    30    34    17    37    25    52    16    14    14
    65    66    54    66    33    36    46    65    61    27
    14    21    33    31    45    29    58    51    29    16
    41    51    48    67    22    59    53    14    32    24
    24    51    33    14    66    43    18    55    22    50
    30    67    14    40    34    20    37    61    14    14
    43    65    35    53    23    29    56    47    28    62
    65    14    60    67    18    57    19    57    20    33
    24    65    14    31    53    41    14    64    14    22
    14    14    59    53    64    35    50    20    14    47
    15    47    34    64    52    46    18    41    59    14
    36    53    64    31    43    30    21    14    27    22
    40    42    48    35    40    44    67    42    48    45
    45    49    63    35    49    16    50    43    65    49
    58    14    32    25    14    22    45    25    49    60
    19    18    61    25    59    48    55    30    63    30
    14    20    34    36    29    46    22    18    16    33
    45    53    41    43    62    48    63    56    36    51
    37    32    15    56    66    16    64    33    47    37
    29    49    29    62    24    56    17    25    45    32
    63    33    21    40    18    40    48    46    27    55
    62    61    24    55    16    28    37    65    34    36
    30    24    62    14    54    14    55    14    50    43
    14    47    27    34    32    22    43    23    40    54
    43    64    58    40    22    16    37    27    63    59
    41    35    58    42    35    32    14    67    59    33
    20    34    33    45    16    57    55    37    43    14
    16    28    29    19    31    42    53    67    32    55
    56    33    59    29    59    67    17    56    37    49
    42    65    14    20    30    45    67    66    34    14
    23    18    41    15    64    19    22    28    58    45
    20    48    37    21    46    61    66    47    53    14
    26    14    40    35    14    57    52    53    55    63
    42    42    28    46    50    16    64    14    49    33
    57    17    66    27    43    65    53    44    14    19
    34    41    48    49    33    25    17    32    66    48
    32    19    43    49    29    16    31    33    64    54
    47    19    35    26    33    53    64    35    52    65
    28    59    21    40    45    29    67    49    59    40
    61    59    28    58    15    55    20    14    21    57
    67    48    66    41    17    61    67    52    52    56
    58    64    66    23    44    32    45    56    34    20
    17    20    56    27    37    33    51    17    30    17
    55    56    58    24    58    57    33    46    14    47
    63    35    43    19    60    18    18    49    63    56
    15    29    63    52    24    14    34    35    17    26
    47    14    57    37    24    33    14    33    44    65
    41    41    14    44    27    18    61    43    54    35
    55    57    46    50    42    23    14    64    60    14
    22    18    29    40    55    24    37    52    35    42
    24    53    56    59    22    45    32    18    64    45
    44    63    41    52    15    14    64    53    32    34
    34    60    62    45    55    65    23    30    22    29
    54    22    67    59    63    62    17    35    36    23
    60    66    58    18    17    52    36    66    53    60
    15    53    65    24    28    24    14    22    35    18
    62    34    26    52    19    14    28    64    57    18
    22    18    51    58    67    49    54    61    42    34
    37    14    14    24    48    29    60    64    22    41
    56    14    53    35    22    15    14    43    23    35
    34    40    18    16    27    34    62    46    42    17
    35    60    55    65    46    65    41    37    66    17
    25    44    58    63    28    64    20    66    16    66
    60    55    15    37    28    40    18    36    17    32
    43    63    17    48    14    27    41    60    40    27
    25    51    19    14    43    47    62    67    24    53
    21    32    47    53    42    30    61    22    28    43
    64    32    59    63    44    14    57    58    22    17
    40    64    27    30    18    18    30    56    41    35
    55    43    62    62    26    23    57    31    22    65
    42    54    65    55    25    14    31    29    43    58
    61    37    43    37    50    19    66    36    59    59
    29    17    22    46    14    60    15    14    21    29
    20    17    46    32    25    25    53    14    44    43
    62    30    32    50    67    40    50    18    48    44
    55    15    41    54    44    24    46    55    33    57
    55    36    62    50    32    45    34    17    51    18
    29    30    36    45    47    19    18    24    67    42
    16    18    54    29    14    26    66    54    56    65
    41    41    14    26    46    56    29    14    40    52
    55    54    51    14    52    51    59    46    22    47
    62    17    15    47    58    61    34    50    50    56
    27    40    37    14    33    14    35    17    50    48
    27    22    46    45    16    14    57    63    27    57
    40    66    52    30    54    63    14    62    16    44
    19    48    67    26    62    58    50    55    60    50
    14    28    65    40    17    63    49    20    53    35
    37    18    36    25    64    46    36    44    30    14
    54    57    25    30    45    21    64    35    60    41
    49    15    49    21    48    41    34    58    54    15
    65    17    26    36    50    14    57    25    43    44
