     5     7    27    21    50    33     5    34    39     9     6    46    31    19     5    50    40    12    21    44
     5    46    36    46    34    52    22    26     5    10    27    18    21    23    48    18    44    18    52    20
    45     6    36     8    52     6    11    19    36    32    48    48    48     8    48    47    11    19    27     5
    26    50    51    37    46    35    47    49     8     7    25    33    50     6     6    22    11    11     6    50
    52     9    26    19    11    51    39    10     5    50    35    24     5    40    11    45    12    36    24    38
    27     8    47    26     5    19    47     5    26    24    34    51     5    50    51    23     5    22    35    27
    36    45    20    36    25    45    13    12    48    49     5    36    40    31    18    33     5    13    10     7
    25    39    10    31    26     5    50    25     8    38    46     5    39    18    35    38     9    44    45    25
    46    52    47    51    20    49    24    44    12    36    48    34    25    13    32    24    40    19    13    10
    21    52    22    27    12     8     6    46    25    48    20    14     5    48    51    34    18    13    45    38
    34     9     5    18    48     5    32    47    24     5    35    50    37    35     5    40    32    38    52     6
     7    27    47    47    31    38    47     5    20    20    52    40    13     5    33    50    25    26    33    33
    44    21    52    32     7    36    44     5    31    51    45     8    21     6    10    45     8    52    14    36
    33    50    35    35     9    37    18    45     6    26    23    52    27    51    13    13    10    24    26    14
    14     5    47     5    11    20    49    48    32    24    24     8    49     5    36    24     8    11    39    46
     8    39     5    33    12    35    37    35    21    50    24    46     5    27     6     6    10    23    31    13
    51     8    14    24    39    37    12    37    12     6     5    46    35    22    26    32    52    18    32    35
    31     5    49    46    25     9     5    34    45    27    31    36     5    48    44    26    46    44    38     5
    27    33     7    10    31    26    40    52     5    48    20    32    48    25    18    50     9    47    46     9
    22    14     6    12    52    23     7    32    47    36    26     5    34     8    20     9    24    22    33     6
    22    39     9    23    39     8    11    46    33     9    14    21    18     9    18    39    46    52    26     6
    31     8    44    19    33    51    23    23    35     9     7    22    18    21     8    38    50    47    35     5
    51    44    38    10     5    44    50    11     7    34    22    25     7     6    24     7     6    11     8     9
    13     5    20    52    50    37    14    50    49    46     5     9     5    40    22    51    21    45    25    47
    44    25    47    33    32    18    20    39    33    45    25     9    44    39     9    32    20    13    13    38
