    41    41    42    41    43    42    41    42    42    41
    41    43    42    41    41    43    43    41    41    43
    41    43    42    43    42    43    41    41    41    41
    42    41    41    41    43    41    43    41    43    41
    43    41    42    41    43    41    41    41    42    42
    43    43    43    41    43    43    41    41    42    41
    41    43    43    42    43    42    43    43    41    41
    41    42    43    41    41    41    41    41    41    43
    43    41    41    41    41    43    42    41    41    43
    42    41    41    43    41    43    41    42    41    42
    42    41    43    41    41    41    43    41    41    41
    42    43    41    43    43    41    41    41    42    42
    42    43    41    42    41    43    41    41    43    43
    41    42    43    42    41    42    41    41    41    41
    41    42    41    42    41    41    43    41    41    42
    43    41    42    41    42    42    41    43    43    41
    43    43    43    43    41    43    41    43    41    42
    43    42    41    41    42    41    43    41    41    41
    41    43    41    42    41    41    41    43    41    43
    41    41    41    43    43    42    41    41    43    42
    42    41    41    41    43    41    42    43    41    41
    42    43    42    42    41    43    42    42    43    41
    41    42    43    43    42    42    43    41    41    41
    43    43    41    41    42    43    41    41    42    42
    43    41    43    42    41    42    43    41    42    43
    43    41    41    41    41    43    41    43    41    42
    42    43    42    42    41    42    41    43    41    41
    41    43    42    43    41    41    41    41    41    41
    41    41    43    41    41    41    43    43    42    41
    41    41    43    41    42    41    41    41    42    43
    41    42    41    42    41    42    42    42    41    43
    41    43    41    42    41    41    41    41    42    41
    43    41    41    41    42    42    41    42    41    41
    41    43    42    41    41    42    43    41    42    42
    42    41    43    43    41    41    41    42    43    42
    42    42    41    43    43    41    43    43    42    41
    42    42    41    41    42    41    43    43    41    43
    41    42    43    41    41    43    41    43    43    41
    41    41    41    41    43    41    41    42    43    42
    41    41    42    41    41    41    41    41    42    41
    41    42    41    41    42    41    41    43    42    41
    41    41    41    41    41    42    43    43    41    41
    42    41    43    41    42    43    41    41    42    41
    41    41    41    41    41    42    43    43    42    41
    43    43    42    41    41    43    43    41    41    42
    41    41    41    41    41    41    41    41    41    41
    41    41    41    43    43    42    41    43    43    43
    41    41    41    43    41    43    41    43    41    43
    43    41    43    42    42    41    41    42    42    43
    41    41    43    42    41    42    41    41    41    42
