     2     5    27    20    49    31     2    32    38     7     3    44    28    17     2    50    40    12    19    42
     3    45    35    44    33    52    21    26     2     9    27    16    19    22    46    15    42    15    52    18
    42     4    35     6    52     3    10    17    35    30    47    47    47     6    47    45    10    17    28     3
    26    50    50    36    44    34    45    48     6     5    24    31    49     4     4    21    11    10     4    49
    52     8    26    16    10    51    39     8     3    50    33    24     2    40    10    43    11    35    24    37
    27     7    45    26     2    17    46     2    26    24    32    50     3    50    50    22     3    21    34    27
    35    43    18    35    24    42    13    11    47    48     2    35    40    28    15    31     2    13     9     6
    24    39     9    29    26     2    50    24     6    38    44     2    39    16    33    38     7    42    43    25
    44    52    45    50    18    48    23    42    12    35    46    32    25    13    30    23    40    17    13     9
    19    51    21    27    12     6     4    44    25    47    18    14     2    46    51    32    15    13    43    37
    33     8     2    15    47     2    29    45    23     3    34    49    36    34     2    41    29    37    52     3
     6    28    45    45    28    38    46     2    18    18    52    40    13     2    31    49    25    26    31    31
    41    20    52    30     5    34    41     2    28    50    42     7    20     4     9    42     7    52    14    35
    31    50    34    34     8    36    15    43     4    25    22    52    27    50    13    13     9    24    26    14
    14     2    45     2    10    18    48    47    30    23    23     6    48     2    35    23     7    11    38    43
     7    39     2    31    11    33    37    33    19    49    23    45     2    27     4     3     9    23    28    12
    50     6    14    23    39    37    11    36    12     4     2    44    33    21    26    30    52    15    29    33
    29     2    48    44    25     7     2    33    43    27    29    34     2    47    41    26    44    42    37     2
    28    32     4     9    29    26    40    52     2    46    18    29    47    24    15    50     8    46    44     8
    20    14     4    11    52    22     5    30    46    35    26     2    33     7    18     8    23    21    30     3
    20    39     7    22    38     6    10    44    31     8    14    19    15     7    15    39    44    52    26     4
    28     6    42    17    31    51    21    21    34     7     5    21    15    19     6    38    49    46    34     2
    51    41    38     9     2    41    49    10     4    32    20    24     5     4    24     6     4    10     6     7
    13     2    18    52    50    36    15    49    47    44     2     8     2    40    21    51    19    43    25    46
    42    25    45    31    29    15    18    39    31    42    24     8    42    38     8    30    19    13    12    38
    33    28    24    40    33    20     8     2    41    11    39    28    49    43    43    27    16    21    10    26
    33     4    13    13     7    52     7    51    49    22    15    18    22     5    24    13    38     4     2     2
    51    51    40    51    20    24    32    50    46    14     2     9    21    18    31    16    43    36    16     3
    27    36    33    52    10    45    38     2    20    12    12    36    20     2    51    28     6    40    10    36
    18    52     2    25    22     7    25    46     2     2    28    50    23    38    11    17    41    32    15    47
    50     2    46    52     6    42     6    42     8    20    12    50     2    19    39    27     2    49     2    10
