     2     5    24    17    44    27     2    28    34     6     3    39    25    15     2    44    35    11    17    37
     3    40    31    39    29    46    19    23     2     8    24    14    17    19    41    13    37    13    46    16
    38     4    31     6    46     3     9    15    31    26    42    42    41     6    42    40     9    15    25     3
    23    44    44    32    39    30    40    42     6     4    21    27    43     4     4    19    10     9     3    44
    46     7    23    15     9    45    35     8     3    44    30    21     2    36     9    38    10    31    21    33
    24     6    40    23     2    15    40     2    23    21    29    45     3    44    44    19     2    18    30    24
    31    38    16    31    22    37    12    10    42    42     2    31    36    25    14    27     2    11     8     5
    22    34     8    25    23     2    44    21     5    33    39     2    35    14    30    33     6    37    38    22
    39    46    40    45    16    43    20    37    10    31    41    29    22    12    26    20    35    15    12     8
    17    45    19    24    10     5     3    39    22    42    16    12     2    41    45    29    13    12    38    33
    29     7     2    14    41     2    26    40    21     3    30    43    32    30     2    36    26    33    46     3
     5    24    40    40    25    34    41     2    16    16    46    35    12     2    28    43    22    23    27    28
    36    17    46    27     5    31    37     2    25    45    37     6    17     3     8    38     6    46    12    31
    28    44    30    30     7    32    13    38     4    22    19    46    24    44    12    11     8    21    23    12
    13     2    40     2     9    16    43    42    26    21    21     6    42     2    31    20     6    10    34    38
     6    35     2    28    10    29    32    29    17    44    20    40     2    24     3     3     8    20    25    11
    44     5    13    20    34    33    10    32    10     4     2    39    30    19    23    26    46    13    26    29
    26     2    42    39    22     6     2    29    38    24    26    31     2    42    37    23    39    37    33     2
    25    28     4     8    25    23    35    46     2    41    16    26    42    22    13    44     7    40    39     7
    18    13     3    10    46    20     4    27    40    31    23     2    29     6    16     7    20    18    27     3
    18    35     7    19    34     6     9    39    27     7    12    17    14     7    13    34    39    46    23     4
    25     5    37    15    28    45    19    19    30     6     5    18    14    17     5    33    44    41    30     2
    45    37    34     8     2    36    43     9     4    29    18    21     5     3    21     5     4     9     5     7
    11     2    16    46    44    32    13    43    42    39     2     7     2    35    19    45    17    38    22    41
    37    22    40    27    26    14    16    35    27    38    22     7    37    34     7    27    17    11    11    33
    29    24    21    35    29    18     7     2    36    10    35    25    43    38    38    24    14    19     9    23
    30     4    12    12     6    46     6    45    44    20    13    16    19     4    22    12    33     3     2     2
    45    45    35    45    18    21    28    44    41    13     2     8    18    16    27    14    38    32    15     3
    24    32    30    46     9    39    34     2    18    10    11    32    18     2    45    25     5    36     9    31
    16    46     2    22    19     7    22    41     2     2    25    45    20    34    10    15    37    29    14    42
    44     2    40    46     6    37     6    37     7    18    11    45     2    17    34    24     2    44     2     8
     2     2    39    34    43    20    31     7     2    29     2    29    19    43    33    28     5    24    39     2
    21    34    44    16    26    16     8     2    13     9    23    24    29    20    22    26    46    24    29    27
    27    31    43    20    30     4    31    26    45    31    38     2    18    12     2     9    27    12    30    40
     6     5    41    11    39    30    35    16    42    16     2     7    19    21    15    28     9     6     3    18
    27    34    24    25    42    29    43    37    21    32    22    18     2    37    45     4    43    18    28    22
    15    31    15    42    10    37     4    12    27    17    43    18     8    23     6    22    30    28    13    36
    42    41    10    36     4    14    22    44    19    21    16    11    42     2    35     2    36     2    31    25
     2    29    13    19    17     9    26     9    23    34    25    44    38    23     9     4    22    13    42    39
    23    20    38    24    20    18     2    46    39    19     7    20    18    27     3    37    36    22    25     2
     3    14    15     6    17    24    34    46    17    36    36    18    39    15    39    46     4    37    22    31
    24    44     2     7    15    27    46    46    20     2    10     5    23     3    43     6     8    14    38    27
     7    30    22     8    27    41    45    29    34     2    13     2    22    20     2    37    33    34    36    43
    24    24    14    28    31     3    44     2    30    18    37     4    45    13    25    45    34    26     2     6
    19    24    30    31    18    11     4    18    45    30    17     6    25    31    15     4    16    18    44    35
    29     6    20    12    19    34    44    20    33    44    14    39     8    23    27    15    46    30    39    23
    41    39    14    38     2    35     7     2     7    37    46    30    45    24     4    41    46    33    33    37
    38    43    45     9    26    18    27    37    19     7     5     7    37    13    22    19    32     5    16     4
    36    37    38    10    38    37    18    28     2    29    42    20    25     6    40     5     6    30    43    36
     2    15    43    33    11     2    20    20     4    13    29     2    37    22    11    18     2    18    26    45
    23    24     2    26    13     5    41    25    35    20    36    37    28    31    25     9     2    43    40     2
     9     5    15    23    35    10    22    33    20    24    10    34    37    39     9    27    17     6    44    27
    26    43    23    33     3     2    43    33    17    19    19    40    42    27    35    44    10    16     9    14
    35     9    46    39    43    42     5    20    21     9    40    45    39     5     4    33    21    45    34    40
     3    34    44    10    14    10     2     9    20     5    42    19    13    33     6     2    14    44    37     5
     9     6    32    39    46    30    35    41    25    19    22     2     2    11    30    15    40    44     9    23
    37     2    34    20     9     3     2    25    10    20    19    23     5     3    13    19    41    28    24     4
    20    40    35    45    28    44    24    22    45     5    11    26    38    43    14    44     7    45     3    45
    40    36     3    22    14    23     5    21     5    18    25    43     4    29     2    13    23    40    23    13
    12    32     6     2    25    29    42    46    10    34     7    18    29    34    24    16    41     9    14    25
    43    17    39    43    26     2    37    38     9     5    23    43    13    16     5     6    15    37    24    20
    36    26    41    42    13    10    37    17     9    44    24    35    44    35    11     2    17    15    25    38
    41    22    25    22    31     7    45    21    39    39    15     4     9    28     2    40     3     2     8    14
     7     4    28    17    11    11    34     2    26    26    41    15    17    31    46    23    31     5    30    26
    36     2    24    35    26    11    28    35    18    38    36    21    41    31    18    27    19     4    32     5
    15    16    21    27    29     6     5    10    46    24     3     5    34    15     2    12    45    35    36    45
    24    23     2    12    28    37    15     2    23    33    36    35    32     2    33    32    39    28     9    29
    41     4     3    29    38    41    19    31    31    36    13    22    22     2    19     2    20     4    31    29
    13     9    28    27     4     2    38    42    13    37    23    45    33    16    35    43     2    42     3    26
     6    30    46    13    41    38    31    36    40    31     2    14    44    22     4    42    31     7    34    20
    22     6    21    12    44    27    21    26    15     2    35    37    12    16    27     8    43    20    40    24
    30     3    30     8    29    24    19    38    35     3    44     5    13    21    31     2    37    12    25    26
    18     2     3     2     4    46    10    21    45    28     5    29     9     2     3    30    22    22    44    41
    15    43    36     2    23    15    13     2    17    46    22    18    38    11     7     6    33    43    12    17
    36     8    17    41    24    11    38    24    25    16    23    23    35     6    20    34    10    18    11    17
    17     2    45    44    23    17    44    29    40    27    28    23    35    22    20    10    27    42    15    16
    30    40    32     8    15    18    39     9     8    11    32    40    28    29    45     2    22    36    26    38
    22     2    11    43    39     4    44    14    20    33    10    37    32    26    27    25    36    26    25     8
    42     3    25    29     9     7    43    20    14     6     2    44     5     3    26    44    40    34    26     7
    36     2    13    41     4    24    27    18     6    39    44    17     2     2    39    39    43    38    44    11
     3     3    38     6    13     2    25     6    28    33     5     8    15    14    32    44     4    44    23     2
    45     9    12    37    41    18    13    20    18    39     2    42    33     6     7    31    15     2    39    12
     2    16     2    37    12    39    46    10    10    16    22     4    12    37    27    36    32    19    42    44
    17    29     2     7    43    44     2     7    11    14     2    42    22    35    41    30    37    21     4     3
    17    12    22     2    23    26    14    40    36    37    35    21    43     8    37    26    33     3     2    38
    39     9    35    26    31    46     8    41    22    18    34    24    24    16    43     2    25     9    41    45
    37    31    17    18    14    42    24    34    15    46    27    38     3    20    36    23    20    22    11    34
    22    45    24     5    11    40     2    28    25    20    21    39    27    28    26    10    46     2    35    24
     3     5    35    35    36    12    34    21    19    21    20     9    29    39    43     2    25    17    35    15
    24     8    33    36    37     5    37    39    25    37    11    38    16    33    28     4    20    45    26    33
    41    42    33     9     2     2    18    30     8     2     4     2     2    17    36    18    24    45     6     2
    35    14    35    35    43    14    12     9    28     4     4    20    14    13    42    39    32    43    28    32
    43    40    45    21    31    10    10    41     7    38    23    32    22     8     2    36    38    16    29    15
    23    21    31    41    26    43     8    44    18    46    31     3    30    43    12    18    45    33     5    18
    22    25     9    40    18    43    12    40    27     2    40    16    12    37    15     7    38     2    26    31
    13    20    12    31    40     3    27    37    46    30     2    34    18    26    31     8    26    40    14    37
    17    17     4    32    46     8    46    29    16    16    38     2    37    45     9    23    28     4    35     8
    24     5    12    36    17    40    31    23     4    25     2    41    36    25     7    45    26    35    26    10
    32    19    41     2    20     2    39    39     6    23    33    10    26    22    24    19    26    17    46    18
    24    31    17     2     2    39    17    33     2    25    31    12     2    16     2    13    18    37    18    14
    36    13    16    35    14    44     7    11    21    35    13    15    24    31    17     2     7     2    35    18
    31    32    38     2     3    31     4    24    34    11     2    31    10    17    43     2    14    24    27    10
    24    45    35    31    12    44     2    19     3    18     4     6    33    35    11    19    42    44    30    41
    20    16    26    43    43     7    42    17    46    22    38    41    37    31    12    37     9    39    44    36
    35    29    14     7    39    14    45    25    32    43     6    38    13    16    31    19    31    23    13    21
    19    12     6    25    18    46    34    44    29     2    15    23    25    23     8    14    25    40    31    46
    23    42    28    28    36    26    18    40    26    10    10    25    44    36    28    41    28    22    15    43
    15    31    24    19    37    31    36    38    39    24    27    21    28     8    15     2     2    30    30    30
    18     9    23     2     7    10    23    29     5    14    46     4    44    44    37    45    30    35    40     3
    32    43     6    42     2    25    10     4    15    20    29    41    43     7    45     3    25    27    23    18
    44    38    35     8    23    45     2    20     2    46    40    31    39    14    37    41     7    45     2     6
     9     9    15    23    34    24    46    36     2    22     2    32    17    19     2    42     8    32     9    19
    32    38     2    14    42    43    29    31    25    25    29    33    31    14    25    41    25    26    25    37
    42     7    20    22    23    13    15     3    27    16    15    31    41    39    11    20    35    12    29     6
     5     7    13    35     9    18    45    34    35     2     7    38    11    28     8    17     8    42    20    23
    33     5    26    32    22     2    41    31     6    29    17    42    37    35    20    28    22    37    19    42
    10    15    37     5    34    30    30    12    28     2     2     2    42     5     9    41    15    29    25    15
    32    20    23     3    26    11    26    11    29    16     5    43    13    22    28    44    39    21    23    19
    25     7    16    18    42    10    43    27     6    41    33    36    33    13    15    29    15    10    25    30
     2    38     2     3    37    18    21     6    38    14    29    32     7    22    34    22    25    46     9    32
    13     9    33     5    21    23    35    40    19    10     8     5     2     2    41    27    10    25    24     5
    16    11    42    21    21    34    12     7    44    42    22     2    36    25    16     5    25    33    41     9
     2    42    30    34    19    34    36    26    36    36     5     6    20    29    30    16    31    44    34    39
    15    13    15     8    42    37    30    27    24    23    30     2    20     2    23    35    44    28     4    45
    39     2    14    27     4    14    42    34    23     8    37    31    28    12     7    26    20    45    20    44
    25     7    30    29    34     7    21    34    20    44    20    33    13    23    27     8    28    14     8    41
    23    46     2    35     5    17    18    37    39    40    37    10    10    28    36     3    18     4    21    45
    32     2    28    43    19    37    42    25    39    33    24     6    15    18    22    35    19     2    32     5
    31     2    38     2    11    26    43    32     2    36    33     8     6    17    39    18    37    39    36     2
     6    16     7    32    43    23    44    24    17    34    32    21    10     4    35    15    43     3    11    14
    26    10    33     4    21    34    28    33    26    11    15    46     9    37     6    36    30    37    25    41
