     2     2    17    15    42    17     2    28    29     2     2    30    17     4     2    42    30     3    15    30
     2    41    29    30    28    42    15    16     2     2    17     4    15    15    41     4    30     4    42    15
    30     2    28     2    42     2     3     4    28    17    41    41    41     2    41    41     3     4    17     2
    16    42    42    29    30    28    41    41     2     2    16    17    42     2     2    15     3     3     2    42
    42     2    16     4     3    42    29     2     2    42    28    16     2    30     3    30     3    28    16    29
    17     2    41    16     2     4    41     2    16    16    28    42     2    42    42    15     2    15    28    17
    29    30    15    28    16    30     3     3    41    41     2    29    30    17     4    28     2     3     3     2
    16    29     3    17    16     2    42    16     2    29    30     2    29     4    28    29     2    30    30    16
    41    42    41    42    15    42    16    30     3    29    41    28    16     3    17    16    30     4     3     2
    15    42    15    17     3     2     2    41    16    41     4     4     2    41    42    28     4     3    30    29
    28     2     2     4    41     2    17    41    16     2    28    42    29    28     2    30    17    29    42     2
     2    17    41    41    17    29    41     2     4    15    42    30     3     2    28    42    16    16    28    28
    30    15    42    17     2    28    30     2    17    42    30     2    15     2     3    30     2    42     4    29
    28    42    28    28     2    29     4    30     2    16    15    42    17    42     3     3     2    16    16     4
     4     2    41     2     3    15    41    41    17    16    16     2    41     2    28    16     2     3    29    30
     2    29     2    28     3    28    29    28    15    42    16    41     2    17     2     2     2    16    17     3
    42     2     4    16    29    29     3    29     3     2     2    41    28    15    16    17    42     4    17    28
    17     2    41    30    16     2     2    28    30    17    17    28     2    41    30    16    30    30    29     2
    17    28     2     2    17    16    30    42     2    41    15    17    41    16     4    42     2    41    30     2
    15     4     2     3    42    15     2    17    41    29    16     2    28     2    15     2    16    15    17     2
    15    29     2    15    29     2     3    41    17     2     4    15     4     2     4    29    41    42    16     2
    17     2    30     4    28    42    15    15    28     2     2    15     4    15     2    29    42    41    28     2
    42    30    29     3     2    30    42     3     2    28    15    16     2     2    16     2     2     3     2     2
     3     2     4    42    42    29     4    42    41    30     2     2     2    30    15    42    15    30    16    41
    30    16    41    17    17     4     4    29    17    30    16     2    30    29     2    17    15     3     3    29
    28    17    16    30    28    15     2     2    30     3    29    17    42    30    30    17     4    15     3    16
    28     2     3     3     2    42     2    42    42    15     4    15    15     2    16     3    29     2     2     2
    42    42    30    42    15    16    28    42    41     4     2     3    15    15    17     4    30    29     4     2
    17    29    28    42     3    41    29     2    15     3     3    29    15     2    42    17     2    30     3    29
    15    42     2    16    15     2    16    41     2     2    17    42    16    29     3     4    30    28     4    41
    42     2    41    42     2    30     2    30     2    15     3    42     2    15    29    17     2    42     2     3
     2     2    41    29    42    16    29     2     2    28     2    28    15    42    29    28     2    17    41     2
    16    29    42    15    17    15     2     2     4     3    16    17    28    16    16    17    42    17    28    17
    17    28    41    15    28     2    28    17    42    28    30     2    15     3     2     3    17     3    28    41
     2     2    41     3    41    28    30     4    41     4     2     2    15    16     4    28     3     2     2    15
    17    29    17    17    41    28    42    30    16    29    16    15     2    30    42     2    42    15    28    16
     4    28     4    41     3    30     2     3    17    15    42    15     2    16     2    16    28    28     4    30
    41    41     3    30     2     4    16    42    15    16     4     3    41     2    29     2    30     2    28    17
     2    28     4    15    15     3    17     3    16    29    17    42    30    16     3     2    16     4    41    41
    16    16    30    17    15    15     2    42    41    15     2    15    15    17     2    30    30    16    17     2
     2     4     4     2    15    17    29    42    15    30    30    15    41     4    30    42     2    30    16    28
    17    42     2     2     4    17    42    42    15     2     3     2    16     2    42     2     3     4    30    17
     2    28    16     2    28    41    42    28    29     2     4     2    16    16     2    30    29    29    30    42
    17    17     4    28    29     2    42     2    28    15    30     2    42     4    17    42    29    17     2     2
    15    17    28    28    15     3     2    15    42    28    15     2    17    28     4     2    15    15    42    29
    28     2    16     3    15    29    42    16    29    42     4    41     2    16    17     4    42    28    41    16
    41    41     4    30     2    30     2     2     2    30    42    28    42    17     2    41    42    29    29    30
