     1     4    27    19    49    30     1    31    38     6
     2    43    28    17     1    49    39    11    18    42
     2    44    35    44    32    52    21    25     1     8
    27    15    18    21    46    14    42    14    52    18
    42     3    35     6    52     3    10    16    34    29
    47    47    47     6    47    45     9    17    27     2
    25    50    50    36    44    33    45    48     5     4
    24    30    49     3     3    20    10     9     3    49
    52     7    25    16     9    51    39     8     2    50
    33    23     1    40     9    43    10    34    23    37
    27     6    45    25     1    17    45     1    25    23
    32    50     2    50    50    21     2    20    34    27
    35    43    18    34    24    42    12    10    47    48
     1    35    40    28    15    31     1    12     9     5
    24    39     9    28    25     1    50    23     5    37
    44     1    39    15    33    37     6    41    43    25
    44    52    45    50    17    48    22    41    11    35
    46    32    24    12    29    22    39    16    13     8
    18    51    21    27    11     5     3    44    24    47
    17    13     1    46    51    32    14    13    43    37
    32     7     1    15    46     1    29    45    23     2
    34    49    36    33     1    40    29    37    52     2
     5    27    45    45    27    38    46     1    17    18
    52    39    12     1    31    49    25    25    31    31
    41    19    52    30     4    34    41     1    28    50
    42     6    19     3     9    42     6    52    13    35
    31    50    34    34     7    35    14    43     3    25
    21    52    27    50    12    12     8    23    25    13
    13     1    45     1     9    18    48    47    29    23
    23     5    48     1    35    22     6    10    38    43
     6    39     1    31    10    33    36    33    18    49
    22    45     1    26     3     2     8    22    28    12
    50     5    14    22    39    37    10    35    11     3
     1    44    33    20    25    29    52    14    29    33
    28     1    48    44    25     6     1    32    43    27
    29    34     1    47    41    26    44    42    37     1
    27    31     3     8    28    26    39    52     1    46
    18    29    47    24    14    50     7    46    43     7
    20    14     3    10    52    21     4    30    45    35
    25     1    32     6    18     7    22    20    30     2
    20    39     6    21    38     6     9    44    30     7
    13    18    15     6    14    39    44    52    26     3
    28     5    42    16    31    51    21    21    34     6
     4    20    15    18     5    37    49    46    34     1
    51    41    38     8     1    41    49     9     3    32
    20    23     4     3    23     5     3     9     5     7
    12     1    17    52    50    35    14    49    47    43
     1     7     1    40    21    51    19    43    24    46
    42    24    45    30    29    15    17    39    30    42
    24     7    42    38     7    30    18    12    12    37
    33    27    23    39    33    19     7     1    41    10
    39    28    49    43    43    26    15    20     9    26
    33     3    12    13     6    52     6    51    49    21
    14    17    21     4    24    12    37     3     1     1
    50    51    39    51    20    23    31    50    46    14
     1     8    20    18    30    16    43    36    16     3
    26    36    33    52     9    44    38     1    19    11
    11    36    20     1    51    28     5    40     9    35
    17    52     1    25    21     7    24    46     1     1
    28    50    22    38    10    16    41    32    15    47
    50     1    45    52     5    42     6    42     7    20
    11    50     1    18    38    26     1    49     1     9
     1     1    44    38    49    22    35     7     1    32
     2    32    21    49    37    31     5    26    44     1
    23    38    49    18    28    17     8     1    14     9
    25    27    33    22    25    29    52    27    33    30
    30    34    48    22    34     3    35    28    50    34
    43     1    19    12     1     9    30    12    34    45
     6     5    46    12    44    33    40    17    48    17
     1     7    21    23    16    31     9     5     3    20
    30    38    26    28    47    33    48    41    23    36
    24    19     2    41    51     3    49    20    32    24
    16    34    16    47    11    41     4    12    30    19
    48    20     8    25     5    25    33    31    14    40
    47    46    11    40     3    15    24    50    21    23
    17    11    47     1    39     1    40     1    35    28
     1    32    14    21    19     9    28    10    25    39
    28    49    43    25     9     3    24    14    48    44
    26    22    43    27    22    19     1    52    44    20
     7    21    20    30     3    42    40    24    28     1
     3    15    16     6    18    27    38    52    19    40
    41    20    44    16    44    52     4    41    24    34
    27    50     1     7    17    30    52    51    21     1
    10     5    26     2    49     6     9    15    43    30
     7    33    24     8    31    46    51    32    38     1
    13     1    25    22     1    42    37    38    40    48
    27    27    15    31    35     3    49     1    34    20
    42     4    51    14    28    50    38    29     1     6
    21    26    33    34    20    12     4    19    51    33
    19     6    28    34    16     3    18    20    49    39
    32     6    22    13    20    38    49    22    37    50
    15    44     8    25    30    16    52    34    44    25
    46    44    15    43     2    40     7     1     8    42
    52    33    51    26     4    46    52    37    37    41
    43    49    51    10    29    19    30    41    21     7
     4     7    41    14    24    20    36     4    17     4
    40    41    43    11    43    42    20    31     1    32
    48    22    28     6    45     5     5    34    48    41
     2    16    48    37    11     1    21    22     4    13
    32     1    42    24    11    20     1    20    29    50
