    45    46    56    52    66    57    45    58    61    47
    45    63    56    51    45    66    62    49    52    63
    45    64    60    63    58    67    53    55    45    47
    56    51    52    53    65    50    63    50    67    52
    63    45    59    46    67    45    48    51    59    57
    65    65    65    46    65    64    48    51    56    45
    55    66    66    60    63    59    64    65    46    46
    54    57    66    45    45    53    48    48    45    66
    67    47    55    51    48    67    61    47    45    66
    59    54    45    62    48    63    48    59    54    60
    56    46    64    55    45    51    64    45    55    54
    58    67    45    66    66    53    45    53    59    56
    60    63    52    59    55    63    49    48    65    65
    45    60    62    56    50    58    45    49    48    46
    55    61    48    57    55    45    66    54    46    61
    63    45    61    50    59    61    47    63    63    55
    64    67    64    67    52    66    54    62    49    60
    65    58    55    49    57    54    62    51    49    47
    52    67    53    56    49    46    45    64    55    65
    51    50    45    65    67    58    50    49    63    61
    58    47    45    50    65    45    57    64    54    45
    59    66    60    59    45    62    57    61    67    45
    46    56    64    64    56    61    64    45    51    52
    67    62    49    45    58    66    55    55    58    58
    62    52    67    57    46    59    62    45    56    66
    63    46    52    45    48    63    46    67    50    60
    58    66    59    59    47    60    50    63    45    55
    53    67    56    66    49    49    47    54    55    50
    50    45    64    45    48    52    65    65    57    54
    54    46    65    45    59    54    46    48    61    63
    46    61    45    58    48    59    60    59    52    66
    54    64    45    56    45    45    47    54    56    49
    66    46    50    54    61    60    48    60    49    45
    45    64    59    53    55    57    67    50    57    59
    57    45    65    63    55    47    45    58    63    56
    57    59    45    65    62    55    63    63    60    45
    56    58    45    47    57    55    62    67    45    65
    52    57    65    54    50    66    47    64    63    47
    53    50    45    48    67    53    46    57    64    60
    55    45    58    46    52    47    54    53    57    45
    53    61    47    53    61    46    48    64    57    47
    50    52    50    47    50    61    64    67    55    45
    56    46    63    51    58    67    53    53    59    47
    46    53    50    52    46    61    66    64    59    45
    67    62    61    48    45    62    66    48    45    58
    53    54    46    45    54    46    45    48    46    47
    49    45    51    67    66    60    50    66    65    63
    45    47    45    62    53    67    52    63    55    64
    63    55    64    57    57    50    51    61    57    63
    55    47    63    61    47    57    52    49    49    61
    59    56    54    62    58    53    47    45    62    48
    61    56    66    63    63    56    51    53    48    55
    59    45    49    49    46    67    46    67    66    53
    50    52    53    45    55    49    61    45    45    45
    67    67    62    67    53    54    58    66    64    50
    45    48    53    52    57    51    63    60    51    45
    56    60    59    67    48    64    61    45    52    49
    49    60    53    45    67    56    46    62    48    60
    52    67    45    55    53    47    55    65    45    45
    56    67    54    61    48    51    62    58    50    65
    66    45    64    67    46    63    46    63    47    53
    49    67    45    52    61    56    45    66    45    48
    45    45    64    61    66    54    60    47    45    58
    45    58    53    66    61    58    46    56    64    45
    54    61    66    52    57    52    47    45    50    48
    55    56    59    54    55    57    67    56    58    57
    57    59    65    53    59    45    59    57    67    59
    63    45    52    49    45    48    57    49    59    64
    47    46    64    49    64    59    62    51    65    51
    45    47    53    54    51    58    48    46    45    53
    57    61    56    56    65    58    66    62    54    60
    55    52    45    62    67    45    66    53    58    55
    51    59    51    65    48    62    45    49    57    52
    66    53    47    55    46    55    59    58    50    62
    65    65    49    62    45    50    55    66    53    54
    51    49    65    45    61    45    62    45    59    56
    45    58    50    53    52    48    57    48    55    61
    57    66    63    55    48    45    55    50    65    64
    55    54    63    56    53    52    45    67    64    53
    47    53    53    57    45    63    62    55    56    45
    45    51    51    46    52    56    61    67    52    62
    62    53    64    51    63    67    46    62    54    59
    56    66    45    47    51    57    67    67    53    45
    48    46    55    45    66    46    48    51    63    57
    47    59    55    47    58    64    67    58    61    45
    50    45    55    54    45    63    61    61    62    66
    56    56    50    58    60    45    66    45    59    53
    63    46    67    50    56    67    61    57    45    47
    53    56    59    59    53    49    45    52    67    59
    52    46    56    59    51    45    52    53    66    61
    58    46    54    49    53    61    66    54    60    66
    50    64    47    55    57    51    67    59    64    55
    65    64    50    63    45    62    47    45    47    63
    67    59    67    56    45    64    67    60    61    62
    63    66    67    48    57    53    58    62    53    47
    46    47    62    50    55    53    60    46    52    45
    62    62    63    49    63    63    53    58    45    58
    65    53    56    46    64    46    46    59    66    62
    45    51    66    61    49    45    53    54    45    50
    58    45    63    55    49    53    45    53    57    67
    55    56    45    57    50    46    65    56    62    54
    62    63    58    59    56    48    45    66    64    45
    48    46    51    55    62    49    55    60    54    56
    49    61    62    63    48    57    52    46    66    57
    57    66    55    60    45    45    66    61    52    53
    53    64    65    57    62    66    48    52    48    51
    61    48    67    64    65    65    46    54    54    48
    64    67    63    46    46    60    54    67    61    64
    45    61    66    49    51    49    45    48    54    46
    65    53    50    60    46    45    51    66    63    46
    48    46    60    63    67    59    61    65    56    53
    55    45    45    49    59    51    64    66    48    55
    62    45    61    53    48    45    45    56    48    54
    53    55    46    45    50    53    65    58    56    45
    53    64    62    66    58    66    56    55    67    46
    49    57    63    66    51    66    47    67    45    67
    64    62    45    55    51    55    46    54    46    52
    57    66    45    59    45    50    55    64    55    50
    49    60    47    45    56    58    65    67    49    61
    47    53    58    61    56    52    64    48    51    56
    66    52    64    66    57    45    63    63    48    46
    55    66    50    52    46    46    51    63    56    54
    62    57    65    65    50    48    63    52    48    66
    56    61    66    62    49    45    52    51    56    63
    64    55    56    55    59    47    67    54    64    64
    51    45    48    58    45    64    45    45    47    51
    47    46    58    52    49    49    61    45    57    57
    65    51    52    59    67    55    59    46    59    57
    62    45    56    62    57    49    58    62    53    63
    62    54    65    60    52    57    53    45    60    46
    51    52    54    57    58    46    46    49    67    56
    45    46    61    51    45    50    67    61    62    67
    56    55    45    49    58    62    51    45    55    60
    62    61    60    45    61    60    64    58    48    58
    65    45    45    58    63    65    53    59    60    62
    50    55    55    45    53    45    54    45    60    59
    50    48    58    57    45    45    63    65    50    63
    55    67    60    51    61    66    45    65    45    57
    46    59    67    50    65    63    60    62    64    59
    45    50    66    55    45    65    59    47    61    54
    55    46    54    49    66    58    54    57    51    45
    61    63    49    51    58    47    66    54    64    56
    59    45    59    47    59    56    53    63    61    45
    66    46    50    54    60    45    63    49    56    57
    53    45    45    45    45    67    48    54    67    58
    46    59    48    45    45    59    55    55    66    65
    51    66    62    45    55    51    50    45    52    67
    55    52    63    49    47    46    60    66    50    52
    62    47    52    65    56    49    63    56    56    52
    55    55    61    46    54    61    48    53    49    52
    52    45    66    66    55    52    66    59    64    57
    58    55    61    55    54    49    58    65    51    52
    59    64    60    48    51    53    64    48    48    49
    60    64    58    58    67    45    55    62    57    63
    55    45    49    66    64    45    66    51    53    60
    49    63    60    57    57    56    62    57    56    48
    65    45    56    59    48    47    66    54    51    46
    45    66    46    45    57    66    64    61    57    47
    62    45    50    65    45    56    58    53    46    63
    66    52    45    45    64    64    66    63    66    49
    45    45    63    46    50    45    56    47    58    60
    46    47    51    50    60    66    45    66    55    45
    67    48    49    62    64    53    50    54    52    63
    45    65    60    47    47    59    51    45    64    50
    45    51    45    63    50    64    67    48    49    52
    55    45    49    62    57    62    60    53    65    66
    52    58    45    47    66    66    45    47    49    51
    45    65    55    61    65    59    62    54    45    45
    52    49    54    45    55    57    51    64    62    63
    61    54    66    47    63    57    61    45    45    63
    64    48    62    57    59    67    47    65    54    53
    61    56    56    51    66    45    56    48    65    67
    63    60    52    53    51    65    56    61    51    67
    57    63    45    54    62    55    54    55    49    61
    55    67    56    46    49    64    45    58    56    54
    54    63    57    58    57    49    67    45    61    56
    45    46    61    61    62    50    61    54    53    54
    54    48    59    64    65    45    56    52    61    51
    56    47    60    62    63    46    63    64    56    63
    49    63    52    60    58    45    54    67    57    60
    65    65    60    48    45    45    53    59    48    45
    45    45    45    52    62    53    56    67    46    45
    62    50    61    62    66    50    49    48    58    45
    45    54    51    50    65    63    60    66    58    60
    66    64    67    54    59    48    48    65    47    63
    55    60    55    47    45    62    63    51    59    51
    55    54    59    64    57    66    47    66    53    67
    59    45    59    66    50    53    67    61    46    53
    54    56    48    64    53    66    49    64    57    45
    64    52    50    63    51    47    63    45    57    59
    50    54    50    59    64    45    57    62    67    59
    45    61    53    57    59    47    57    64    51    63
    52    52    45    60    67    47    67    58    52    52
    63    45    62    67    48    55    58    46    62    48
    56    46    50    62    52    64    59    55    45    56
    45    65    62    56    47    66    57    61    57    48
    60    53    64    45    53    45    64    63    46    55
    60    48    57    55    56    53    57    52    67    52
    56    60    52    45    45    64    52    60    45    56
