   154    61   113    61
   181    61   196    61
    50    61   196    61
    81    61   175    61
    10    61     4    61
   163    61    40    61
    18    61    82    61
    36    61   179    61
   161    61   187    61
   172    61    75    61
     1    61    88    61
   103    61   196    61
   115    61    58    61
    56    61    56    61
   164    61    30    61
    14    61    86    61
    36    61    14    61
   126    61    23    61
   153    61   190    61
    18    61   173    61
    43    61    64    61
    47    61    20    61
    21    61    40    61
    32    61   162    61
   118    61    82    61
   141    61    56    61
   138    61   114    61
    16    61   184    61
   108    61    80    61
   138    61    21    61
   131    61    95    61
   143    61     1    61
   132    61    55    61
     1    61   181    61
   111    61     1    61
   127    61     6    61
    34    61    24    61
    93    61    89    61
    99    61   149    61
    81    61   199    61
    84    61    16    61
    95    61     1    61
   108    61     5    61
   189    61   186    61
   142    61   132    61
   183    61    96    61
   197    61   119    61
    61    61   151    61
     1    61   112    61
    35    61   159    61
    76    61   139    61
   162    61   170    61
   166    61     3    61
   152    61    89    61
   166    61   126    61
    26    61   118    61
    18    61    73    61
    67    61    22    61
   102    61    34    61
    82    61   121    61
   167    61   161    61
    32    61   135    61
   180    61   170    61
   162    61   106    61
   107    61    10    61
   197    61   154    61
     5    61   181    61
   156    61    41    61
   164    61    34    61
   101    61     9    61
   107    61    53    61
   104    61   124    61
    98    61   188    61
    55    61    39    61
   172    61    29    61
   190    61   162    61
    12    61     5    61
    16    61   127    61
   170    61   199    61
   159    61   169    61
   128    61    93    61
    65    61   182    61
    86    61   122    61
   103    61   147    61
   100    61   108    61
    49    61    18    61
   107    61    32    61
   124    61   145    61
    84    61    98    61
    37    61   168    61
    79    61    94    61
    44    61    17    61
    74    61   174    61
   124    61   183    61
    66    61   118    61
   117    61    77    61
   128    61   146    61
   154    61   172    61
    86    61    32    61
    81    61   157    61
     8    61   105    61
   131    61    71    61
   198    61    41    61
     1    61    91    61
   181    61    71    61
     1    61   178    61
    20    61    89    61
    73    61    71    61
   139    61   182    61
    21    61   122    61
   136    61   197    61
    82    61    59    61
    85    61    48    61
   151    61    81    61
   161    61   181    61
    37    61     9    61
   194    61   174    61
   127    61    80    61
    25    61    12    61
     6    61   173    61
   189    61   194    61
   192    61   134    61
    50    61   142    61
   179    61     9    61
    79    61    83    61
     8    61    96    61
   107    61   115    61
   122    61     9    61
   168    61    68    61
    90    61   162    61
    24    61    57    61
    85    61     1    61
   175    61   154    61
    99    61    63    61
   173    61    86    61
    57    61   173    61
   194    61    55    61
   151    61   139    61
    30    61    42    61
   185    61   191    61
   101    61    80    61
    99    61   194    61
    67    61   103    61
   143    61   194    61
    98    61    93    61
   193    61    94    61
   141    61    81    61
    17    61   139    61
    22    61     6    61
    97    61    24    61
   136    61   168    61
    95    61   174    61
    30    61   169    61
   121    61   126    61
   196    61   112    61
   192    61   145    61
    71    61   193    61
   149    61    46    61
   171    61    20    61
   175    61   165    61
   149    61   159    61
   174    61    13    61
    21    61   179    61
    98    61   190    61
   111    61    67    61
     3    61    13    61
   160    61   160    61
    95    61   176    61
   192    61   137    61
   197    61   126    61
   176    61   129    61
   134    61   116    61
    63    61    30    61
     5    61   134    61
   168    61    71    61
    55    61   112    61
   131    61    62    61
    40    61   132    61
     1    61    49    61
   158    61    50    61
    13    61   153    61
   151    61    95    61
    43    61   187    61
   140    61    14    61
   106    61    53    61
   159    61     1    61
   183    61   174    61
    93    61    67    61
    95    61   160    61
    36    61    73    61
    42    61   186    61
   137    61   129    61
   187    61    27    61
    61    61   139    61
     1    61   131    61
   107    61   192    61
    92    61    62    61
   173    61   170    61
    51    61   167    61
   109    61    11    61
     7    61   135    61
    15    61    45    61
   180    61    28    61
   176    61    22    61
    66    61    47    61
    11    61   158    61
    52    61   182    61
   175    61    56    61
   166    61    35    61
    26    61    62    61
   182    61   182    61
    15    61   105    61
    53    61     7    61
    54    61   184    61
   122    61    23    61
   133    61   107    61
    36    61    71    61
   143    61   111    61
    42    61   136    61
   175    61    32    61
   152    61   138    61
   167    61    84    61
   152    61    71    61
   173    61    89    61
   105    61   112    61
    71    61    74    61
    75    61   140    61
     3    61   102    61
    69    61    70    61
    62    61    12    61
    78    61   179    61
    11    61    25    61
   168    61    78    61
    53    61    68    61
   183    61   125    61
   196    61   148    61
    72    61   111    61
   121    61    22    61
   128    61   125    61
   105    61    97    61
    23    61   133    61
   111    61   106    61
    15    61    68    61
    43    61   103    61
     4    61    48    61
    85    61   152    61
    17    61    42    61
   176    61   145    61
    99    61    92    61
    77    61   171    61
   166    61   164    61
    92    61    70    61
   154    61   193    61
   156    61    48    61
    11    61    65    61
   181    61    45    61
   146    61   118    61
    50    61   121    61
   193    61    22    61
     9    61    90    61
   163    61    51    61
   163    61    86    61
   184    61   132    61
   186    61    86    61
   106    61    81    61
    84    61   180    61
   132    61    82    61
   127    61    33    61
    66    61   170    61
   171    61    70    61
     6    61    23    61
   173    61   172    61
   134    61    65    61
   195    61   119    61
   122    61    10    61
     2    61   146    61
   170    61    40    61
   168    61   153    61
   162    61   112    61
    74    61   152    61
   183    61    79    61
    71    61   156    61
   156    61    14    61
   133    61     4    61
   176    61    85    61
   139    61   178    61
     2    61    61    61
     1    61    51    61
    26    61   148    61
   155    61    23    61
   131    61    68    61
    26    61   136    61
    69    61   152    61
   188    61   132    61
   116    61    84    61
    61    61   195    61
   137    61   124    61
   177    61   163    61
   159    61    15    61
   131    61   171    61
   129    61    95    61
    15    61    63    61
   188    61    82    61
   111    61     5    61
    85    61    83    61
   131    61    58    61
    30    61    29    61
    95    61    54    61
    28    61    42    61
    17    61   145    61
   199    61   162    61
    40    61   195    61
    82    61    43    61
     1    61     6    61
   100    61    24    61
   121    61   176    61
    55    61    46    61
    73    61   183    61
    77    61    53    61
     8    61    95    61
   114    61    38    61
   100    61   110    61
   104    61   191    61
    34    61    11    61
    86    61   160    61
   179    61    73    61
   177    61    45    61
    21    61   180    61
    78    61   188    61
   152    61   147    61
     9    61   120    61
    97    61    85    61
   125    61   160    61
     3    61    61    61
    85    61    74    61
   186    61   172    61
   195    61    80    61
    66    61    50    61
   182    61    53    61
     2    61    59    61
   172    61    80    61
    45    61    63    61
    90    61    67    61
    10    61    54    61
     1    61   161    61
   148    61    18    61
    77    61   197    61
   169    61   143    61
   119    61   149    61
    15    61    87    61
