   617    61   455    61
   727    61   786    61
   203    61   786    61
   327    61   701    61
    42    61    18    61
   655    61   162    61
    73    61   328    61
   147    61   719    61
   644    61   748    61
   689    61   300    61
     3    61   355    61
   414    61   784    61
   461    61   232    61
   227    61   224    61
   657    61   120    61
    56    61   345    61
   144    61    58    61
   504    61    92    61
   612    61   762    61
    73    61   692    61
   174    61   259    61
   191    61    80    61
    85    61   160    61
   130    61   650    61
   473    61   328    61
   564    61   224    61
   553    61   456    61
    66    61   736    61
   432    61   321    61
   554    61    85    61
   526    61   380    61
   574    61     1    61
   530    61   221    61
     2    61   725    61
   445    61     5    61
   510    61    26    61
   137    61    96    61
   375    61   359    61
   396    61   598    61
   326    61   796    61
   339    61    64    61
   380    61     4    61
   432    61    21    61
   759    61   746    61
   570    61   531    61
   735    61   384    61
   789    61   477    61
   244    61   606    61
     3    61   450    61
   143    61   638    61
   304    61   556    61
   649    61   680    61
   664    61    12    61
   609    61   356    61
   666    61   507    61
   107    61   472    61
    75    61   294    61
   270    61    91    61
   411    61   137    61
   330    61   487    61
   671    61   646    61
   130    61   541    61
   722    61   680    61
   648    61   427    61
   430    61    42    61
   791    61   616    61
    20    61   727    61
   627    61   165    61
   658    61   136    61
   405    61    37    61
   428    61   213    61
   419    61   498    61
   394    61   752    61
   220    61   156    61
   690    61   118    61
   763    61   649    61
    48    61    20    61
    67    61   509    61
   682    61   796    61
   638    61   679    61
   514    61   374    61
   260    61   731    61
   346    61   491    61
   412    61   590    61
   401    61   435    61
   198    61    72    61
   430    61   128    61
   498    61   580    61
   337    61   392    61
   148    61   672    61
   317    61   377    61
   179    61    68    61
   297    61   699    61
   497    61   735    61
   266    61   474    61
   470    61   309    61
   513    61   585    61
   616    61   690    61
   346    61   130    61
   324    61   631    61
    33    61   420    61
   524    61   287    61
   795    61   166    61
     2    61   365    61
   726    61   284    61
     6    61   714    61
    81    61   359    61
   295    61   285    61
   558    61   731    61
    86    61   488    61
   545    61   789    61
   330    61   239    61
   343    61   195    61
   605    61   324    61
   647    61   724    61
   149    61    39    61
   779    61   697    61
   511    61   320    61
   101    61    50    61
    24    61   692    61
   759    61   778    61
   769    61   539    61
   203    61   569    61
   719    61    39    61
   316    61   334    61
    34    61   385    61
   431    61   463    61
   489    61    38    61
   675    61   273    61
   362    61   648    61
    98    61   228    61
   341    61     1    61
   703    61   619    61
   681    61   650    61
   398    61   255    61
   692    61   345    61
   229    61   695    61
   776    61   221    61
   606    61   557    61
   123    61   171    61
   742    61   767    61
   406    61   323    61
   398    61   779    61
   269    61   415    61
   575    61   776    61
   393    61   374    61
   772    61   376    61
   567    61   324    61
    68    61   559    61
    88    61    26    61
   389    61    99    61
   545    61   674    61
   380    61   696    61
   121    61   678    61
   484    61   506    61
   786    61   449    61
   769    61   582    61
   284    61   775    61
   598    61   185    61
   685    61    80    61
   703    61   662    61
   596    61   639    61
   698    61    52    61
    84    61   717    61
   393    61   763    61
   444    61   269    61
    12    61    52    61
   640    61   643    61
   380    61   706    61
   771    61   548    61
   788    61   505    61
   707    61   519    61
   539    61   464    61
   254    61   121    61
    23    61   537    61
   673    61   286    61
   223    61   448    61
   525    61   248    61
   160    61   529    61
     3    61   199    61
   635    61   201    61
    52    61   612    61
   604    61   381    61
   172    61   750    61
   560    61    58    61
   427    61   213    61
   638    61     2    61
   735    61   696    61
   373    61   269    61
   383    61   640    61
   146    61   293    61
   170    61   744    61
   550    61   518    61
   751    61   110    61
   247    61   559    61
     3    61   525    61
   431    61   770    61
   371    61   250    61
   692    61   682    61
   204    61   670    61
   439    61    46    61
    31    61   540    61
    60    61   180    61
   720    61   114    61
   707    61    91    61
   264    61   190    61
    44    61   634    61
   209    61   728    61
   700    61   225    61
   666    61   143    61
   104    61   251    61
   730    61   729    61
    62    61   421    61
   212    61    28    61
   219    61   738    61
   489    61    95    61
   535    61   428    61
   145    61   286    61
   574    61   444    61
   168    61   546    61
   701    61   128    61
   610    61   552    61
   668    61   336    61
   609    61   286    61
   694    61   358    61
   420    61   448    61
   285    61   296    61
   300    61   562    61
    13    61   409    61
   276    61   281    61
   250    61    48    61
   313    61   719    61
    46    61   102    61
   673    61   314    61
   213    61   272    61
   734    61   500    61
   784    61   593    61
   289    61   447    61
   484    61    89    61
   512    61   502    61
   420    61   391    61
    94    61   535    61
   446    61   426    61
    63    61   274    61
   174    61   415    61
    16    61   192    61
   340    61   608    61
    70    61   170    61
   707    61   581    61
   397    61   370    61
   310    61   687    61
   665    61   659    61
   371    61   282    61
   619    61   773    61
   626    61   192    61
    44    61   260    61
   726    61   180    61
   587    61   475    61
   201    61   487    61
   775    61    89    61
    37    61   361    61
   652    61   205    61
   654    61   345    61
   739    61   529    61
   746    61   347    61
   426    61   327    61
   337    61   720    61
   529    61   331    61
   510    61   135    61
   264    61   681    61
   687    61   283    61
    24    61    94    61
   692    61   690    61
   537    61   261    61
   781    61   478    61
   490    61    43    61
    11    61   584    61
   681    61   160    61
   672    61   615    61
   650    61   448    61
   296    61   609    61
   732    61   317    61
   284    61   626    61
   627    61    56    61
   533    61    18    61
   706    61   342    61
   557    61   715    61
     9    61   245    61
     2    61   204    61
   106    61   594    61
   621    61    92    61
   525    61   274    61
   107    61   547    61
   277    61   609    61
   752    61   529    61
   465    61   338    61
   246    61   782    61
   548    61   498    61
   709    61   655    61
   636    61    63    61
   525    61   684    61
   726    61     1    61
   517    61   381    61
    63    61   255    61
   752    61   329    61
   446    61    22    61
   340    61   332    61
   525    61   233    61
   120    61   118    61
   381    61   216    61
   114    61   169    61
    68    61   583    61
   796    61   649    61
   163    61   783    61
   330    61   173    61
     1    61    25    61
   403    61    98    61
   485    61   705    61
   223    61   184    61
   292    61   734    61
   309    61   212    61
    32    61   382    61
   458    61   153    61
   403    61   443    61
