   386    50   284    50
   454    50   491    50
   126    50   491    50
   204    50   438    50
    26    50    11    50
   409    50   101    50
    46    50   205    50
    92    50   449    50
   402    50   467    50
   431    50   187    50
     2    50   221    50
   259    50   490    50
   288    50   145    50
   142    50   140    50
   410    50    75    50
    35    50   216    50
    90    50    36    50
   315    50    57    50
   382    50   476    50
    46    50   432    50
   108    50   162    50
   119    50    50    50
    53    50   100    50
    81    50   406    50
   295    50   205    50
   353    50   140    50
   345    50   285    50
    41    50   460    50
   270    50   200    50
   346    50    53    50
   329    50   237    50
   358    50     1    50
   331    50   138    50
     1    50   453    50
   278    50     3    50
   319    50    16    50
    86    50    60    50
   234    50   224    50
   247    50   373    50
   203    50   497    50
   212    50    40    50
   237    50     2    50
   270    50    13    50
   474    50   466    50
   356    50   332    50
   459    50   240    50
   493    50   298    50
   152    50   379    50
     2    50   281    50
    89    50   399    50
   190    50   347    50
   405    50   425    50
   415    50     8    50
   380    50   222    50
   416    50   317    50
    67    50   295    50
    47    50   184    50
   168    50    57    50
   257    50    86    50
   206    50   304    50
   419    50   403    50
    81    50   338    50
   451    50   425    50
   405    50   267    50
   269    50    26    50
   494    50   385    50
    12    50   454    50
   391    50   103    50
   411    50    85    50
   253    50    23    50
   267    50   133    50
   262    50   311    50
   246    50   470    50
   137    50    97    50
   431    50    74    50
   476    50   406    50
    30    50    13    50
    42    50   318    50
   426    50   497    50
   399    50   424    50
   321    50   233    50
   162    50   457    50
   216    50   307    50
   258    50   368    50
   250    50   272    50
   124    50    45    50
   269    50    80    50
   311    50   362    50
   211    50   245    50
    92    50   420    50
   198    50   236    50
   111    50    43    50
   186    50   436    50
   311    50   459    50
   166    50   296    50
   294    50   193    50
   320    50   365    50
   385    50   431    50
   216    50    81    50
   202    50   394    50
    21    50   262    50
   327    50   179    50
   497    50   104    50
     1    50   228    50
   453    50   178    50
     3    50   446    50
    51    50   224    50
   184    50   178    50
   349    50   457    50
    53    50   305    50
   340    50   493    50
   206    50   149    50
   214    50   122    50
   378    50   202    50
   404    50   452    50
    93    50    24    50
   487    50   436    50
   319    50   200    50
    63    50    31    50
    15    50   432    50
   474    50   486    50
   481    50   336    50
   127    50   355    50
   449    50    24    50
   197    50   208    50
    21    50   241    50
   269    50   289    50
   305    50    23    50
   422    50   171    50
   226    50   405    50
    61    50   142    50
   213    50     1    50
   439    50   387    50
   425    50   406    50
   248    50   159    50
   432    50   216    50
   143    50   434    50
   485    50   138    50
   379    50   348    50
    76    50   106    50
   464    50   479    50
   254    50   201    50
   248    50   487    50
   168    50   259    50
   359    50   485    50
   245    50   234    50
   482    50   235    50
   354    50   202    50
    42    50   349    50
    55    50    16    50
   243    50    62    50
   340    50   421    50
   237    50   435    50
    76    50   423    50
   303    50   316    50
   491    50   280    50
   480    50   363    50
   177    50   484    50
   374    50   116    50
   428    50    50    50
   439    50   413    50
   372    50   399    50
   436    50    32    50
    52    50   448    50
   245    50   477    50
   277    50   168    50
     7    50    33    50
   400    50   401    50
   237    50   441    50
   481    50   342    50
   492    50   316    50
   442    50   324    50
   337    50   290    50
   158    50    75    50
    14    50   335    50
   420    50   179    50
   139    50   280    50
   328    50   155    50
   100    50   330    50
     2    50   124    50
   396    50   126    50
    32    50   382    50
   377    50   238    50
   107    50   468    50
   350    50    36    50
   398    50     1    50
   459    50   435    50
   233    50   168    50
   239    50   400    50
    91    50   183    50
   106    50   465    50
   343    50   323    50
   469    50    68    50
   154    50   349    50
     2    50   328    50
   269    50   481    50
   231    50   156    50
   432    50   426    50
   127    50   418    50
   274    50    28    50
    19    50   338    50
    38    50   112    50
   450    50    71    50
   442    50    57    50
   165    50   118    50
    27    50   396    50
   130    50   455    50
   437    50   140    50
   416    50    89    50
    65    50   156    50
   456    50   455    50
    38    50   263    50
   132    50    17    50
   137    50   461    50
   306    50    59    50
   334    50   267    50
    90    50   178    50
   359    50   278    50
   105    50   341    50
   438    50    80    50
   381    50   345    50
   417    50   210    50
   381    50   179    50
   434    50   224    50
   262    50   280    50
   178    50   185    50
   187    50   351    50
     8    50   255    50
   173    50   176    50
   156    50    30    50
   196    50   449    50
    29    50    64    50
   420    50   196    50
   133    50   170    50
   459    50   312    50
   490    50   370    50
   181    50   279    50
   303    50    55    50
   320    50   314    50
   263    50   244    50
    58    50   334    50
   278    50   266    50
    39    50   171    50
   109    50   259    50
    10    50   120    50
   213    50   380    50
    43    50   106    50
   442    50   363    50
   248    50   231    50
   193    50   429    50
   416    50   412    50
   232    50   176    50
   387    50   483    50
   391    50   120    50
    27    50   162    50
   454    50   113    50
   367    50   297    50
   126    50   304    50
