    77   137    56   137
    90   137    98   137
    25   137    98   137
    40   137    87   137
     5   137     2   137
    81   137    20   137
     9   137    41   137
    18   137    89   137
    80   137    93   137
    86   137    37   137
     1   137    44   137
    51   137    98   137
    57   137    29   137
    28   137    28   137
    82   137    15   137
     7   137    43   137
    18   137     7   137
    63   137    11   137
    76   137    95   137
     9   137    86   137
    21   137    32   137
    23   137    10   137
    10   137    20   137
    16   137    81   137
    59   137    41   137
    70   137    28   137
    69   137    57   137
     8   137    92   137
    54   137    40   137
    69   137    10   137
    65   137    47   137
    71   137     1   137
    66   137    27   137
     1   137    90   137
    55   137     1   137
    63   137     3   137
    17   137    12   137
    46   137    44   137
    49   137    74   137
    40   137    99   137
    42   137     8   137
    47   137     1   137
    54   137     2   137
    94   137    93   137
    71   137    66   137
    91   137    48   137
    98   137    59   137
    30   137    75   137
     1   137    56   137
    17   137    79   137
    38   137    69   137
    81   137    85   137
    83   137     1   137
    76   137    44   137
    83   137    63   137
    13   137    59   137
     9   137    36   137
    33   137    11   137
    51   137    17   137
    41   137    60   137
    83   137    80   137
    16   137    67   137
    90   137    85   137
    81   137    53   137
    53   137     5   137
    98   137    77   137
     2   137    90   137
    78   137    20   137
    82   137    17   137
    50   137     4   137
    53   137    26   137
    52   137    62   137
    49   137    94   137
    27   137    19   137
    86   137    14   137
    95   137    81   137
     6   137     2   137
     8   137    63   137
    85   137    99   137
    79   137    84   137
    64   137    46   137
    32   137    91   137
    43   137    61   137
    51   137    73   137
    50   137    54   137
    24   137     9   137
    53   137    16   137
    62   137    72   137
    42   137    49   137
    18   137    84   137
    39   137    47   137
    22   137     8   137
    37   137    87   137
    62   137    91   137
    33   137    59   137
    58   137    38   137
    64   137    73   137
    77   137    86   137
    43   137    16   137
    40   137    78   137
