    69    42    51    17
    81    42    88    16
    22    17    88    17
    36    17    78     4
     4    42     2     3
    73     3    18     3
     8     3    36     4
    16    16    80     3
    72     4    84     4
    77    42    33     3
     1    16    39     3
    46    16    88    17
    51    30    26    42
    25    17    25     3
    73    17    13    16
     6     3    38    29
    16    42     6     4
    56     4    10     3
    68    30    85    17
     8    17    77    30
    19    16    29    42
    21     4     9     4
     9    29    18    29
    14    30    73    30
    53    42    36    17
    63     4    25     4
    62     3    51     3
     7     4    82    42
    48     4    36     4
    62    17     9    17
    59    42    42    30
    64    42     1     4
    59     3    24    42
     1    17    81    42
    50    16     1     4
    57    29     2    17
    15    30    10    42
    42    16    40    29
    44    30    67    30
    36     3    89    29
    38     3     7    30
    42     4     1    16
    48    17     2    16
    85     4    83     3
    64     3    59    30
    82     3    43    17
    88    30    53     3
    27     4    68    29
    16     3    71    17
    34    42    62    42
    73     3    76     3
    74    17     1    17
    68    30    40    42
    75    17    57     4
    12    30    53    17
     8     3    33    42
    30    42    10    29
    46     4    15     4
    37    29    54    30
    75     4    72    29
    14    16    60     3
    81     3    76    29
    72    42    48     3
    48     3     4    29
    89    29    69    17
     2    17    81    16
    70    16    18     4
    74    42    15    42
    45     4     4     3
    48    29    24    16
    47     3    56     3
    44     3    84     3
    24     3    17    16
    77     3    13     4
    85    17    73    42
     5     3     2    16
     7    17    57    16
    76    17    89    29
    71     4    76     3
    57     4    42     3
    29    16    82     3
    38    17    55    16
    46    16    66    30
    45     4    48    29
    22     3     8     3
    48     3    14    29
    56     3    65     3
    38    16    44     4
    16    30    75     4
    35    29    42    42
    20    16     7     3
    33    42    78     3
    55     3    82    29
    29    42    53    29
    52    16    34     4
    57    16    65    17
    69     4    77    42
    38    29    14    17
    36    17    71    16
     3    16    47    30
    59     3    32     3
    89    16    18    29
     1    30    41    17
    81    42    32     4
     1     4    80    16
     9     3    40    42
    33    17    32    30
    62    16    82     3
     9     3    54    30
    61    16    88    30
    37     3    26    29
    38    42    22    16
    68     4    36     3
    72    30    81     3
    16     3     4    29
    87    17    78    30
    57     4    36    42
    11     3     5     4
     2     3    77    29
    85    29    87    30
    86     4    60    29
    22    17    64    29
    80     3     4     3
    35    17    37     3
     3    16    43     3
    48    16    52     3
    55     4     4    17
    76    42    30    29
    40    16    72    17
    11    29    25     4
    38    29     1     4
    79    42    69    30
    44     4    28     3
    77     4    38    30
    25    30    78     3
    87    30    24    16
    68     3    62     4
    13    16    19     3
    83     4    86     4
    45     3    36    16
    44    17    87    17
    30    29    46    17
    64     4    87     3
    44     3    42    30
    86    16    42     3
    63     4    36    29
     7     3    62    17
     9    16     2     3
    43     3    11    29
    61     4    75    30
    42    42    78    17
    13    29    76    29
    54    30    56    17
    88    29    50    29
    86    29    65    42
    32    30    87     3
    67    30    20    29
    77    29     9    16
    79    17    74    29
    67     3    71     3
    78    29     5    17
     9     3    80     4
    44    29    85    29
    50    29    30    29
     1     3     5     3
    72     3    72    29
    42    16    79    30
    86    29    61     3
    88     3    56     3
    79    16    58    42
    60     4    52    29
    28    29    13    42
     2    17    60    17
    75    29    32     3
    25    30    50     3
    59     3    27     3
    18    17    59    17
     1    16    22    42
    71     4    22    30
     5     3    68    16
    67     3    42    29
    19    17    84    30
    63    42     6     4
    48     4    23    17
    71     3     1    30
    82    17    78    17
    41     3    30     3
    43    30    72     3
    16    30    33     3
    19    17    83    29
    61    29    58     4
    84    30    12    16
    27    17    62    16
     1     3    59    16
    48    16    86    30
    41     3    28     3
    77    30    76     3
    22     4    75    16
    49     3     5     3
     3    42    60    17
